,filename,flight_time,iothub_time,end_to_end_time,messagesendutctime,iothubutctime,s3creationutctime,audiotranslation
1676,3618538.wav,41.464,93.0,134.464,2018-11-29 03:33:53.865536,2018-11-29 03:33:53.907000,2018-11-29 03:33:54.000000,i intend to find out what happened
1677,3618644.wav,39.15600000000001,378.0,417.156,2018-11-29 05:44:44.582844,2018-11-29 05:44:44.622000,2018-11-29 05:44:45.000000,i'm going to count to three
1678,3618715.wav,46.93,873.0,919.93,2018-11-29 02:09:14.080070,2018-11-29 02:09:14.127000,2018-11-29 02:09:15.000000,tom shared his soup with me
1679,3618734.wav,41.244,990.0,1031.244,2018-11-29 05:53:51.968756,2018-11-29 05:53:52.010000,2018-11-29 05:53:53.000000,tom is it going to listen to me
1680,3619672.wav,29.778000000000002,348.0,377.778,2018-11-29 01:04:08.622222,2018-11-29 01:04:08.652000,2018-11-29 01:04:09.000000,i really need to focus on this
1681,3619945.wav,45.111999999999995,176.0,221.112,2018-11-29 01:11:53.778888,2018-11-29 01:11:53.824000,2018-11-29 01:11:54.000000,i'm going to risk it
1682,3620092.wav,54.20500000000001,337.0,391.205,2018-11-29 00:49:34.608795,2018-11-29 00:49:34.663000,2018-11-29 00:49:35.000000,i'm sorry i can't be of more help to you
1683,3620210.wav,38.779,873.0,911.779,2018-11-29 02:23:02.088221,2018-11-29 02:23:02.127000,2018-11-29 02:23:03.000000,i don't think we should go outside today
1684,3620227.wav,39.102,1015.0,1054.1019999999999,2018-11-29 01:54:16.945898,2018-11-29 01:54:16.985000,2018-11-29 01:54:18.000000,it's a pity time isn't with us today
1685,3620326.wav,44.915,913.0,957.915,2018-11-29 01:10:48.042085,2018-11-29 01:10:48.087000,2018-11-29 01:10:49.000000,tom made up his mind to mary mary
1686,3620465.wav,54.167,251.0,305.1670000000001,2018-11-29 00:56:23.694833,2018-11-29 00:56:23.749000,2018-11-29 00:56:24.000000,you don't have any kids do you
1687,3635844.wav,39.187,470.0,509.187,2018-11-29 05:09:25.490813,2018-11-29 05:09:25.530000,2018-11-29 05:09:26.000000,let me show you around
1688,3635871.wav,46.2,1024.0,1070.2,2018-11-29 04:00:36.929800,2018-11-29 04:00:36.976000,2018-11-29 04:00:38.000000,it really bugged me
1689,3635948.wav,37.92,617.0,654.92,2018-11-29 03:53:38.345080,2018-11-29 03:53:38.383000,2018-11-29 03:53:39.000000,kind of private
1690,3635982.wav,38.915,668.0,706.915,2018-11-29 03:33:19.293085,2018-11-29 03:33:19.332000,2018-11-29 03:33:20.000000,tom waits to the park with his dog
1691,3636132.wav,42.533,336.0,378.533,2018-11-29 03:27:39.621467,2018-11-29 03:27:39.664000,2018-11-29 03:27:40.000000,let me deal with us
1692,3636144.wav,40.998000000000005,844.0,884.9979999999998,2018-11-29 04:54:39.115002,2018-11-29 04:54:39.156000,2018-11-29 04:54:40.000000,look it's hopeless
1693,3636188.wav,39.91,409.0,448.91,2018-11-29 02:23:12.551090,2018-11-29 02:23:12.591000,2018-11-29 02:23:13.000000,okay i think i got it
1694,3651767.wav,41.324,130.0,171.324,2018-11-29 01:07:58.828676,2018-11-29 01:07:58.870000,2018-11-29 01:07:59.000000,how much does this watch cost
1695,3655935.wav,42.292,1096.0,1138.292,2018-11-29 04:46:52.861708,2018-11-29 04:46:52.904000,2018-11-29 04:46:54.000000,may i turn off the light
1696,3665441.wav,41.235,575.0,616.235,2018-11-29 02:53:27.383765,2018-11-29 02:53:27.425000,2018-11-29 02:53:28.000000,don't make me say it twice
1697,3669984.wav,51.68600000000001,319.0,370.686,2018-11-29 02:45:31.629314,2018-11-29 02:45:31.681000,2018-11-29 02:45:32.000000,let me do that for you
1698,3676611.wav,40.358000000000004,504.0,544.3580000000002,2018-11-29 00:48:19.455642,2018-11-29 00:48:19.496000,2018-11-29 00:48:20.000000,why doesn't your dog where a muscle
1699,3685301.wav,41.172,857.0,898.172,2018-11-29 01:47:37.101828,2018-11-29 01:47:37.143000,2018-11-29 01:47:38.000000,i think i can sing fairly well
1700,3687406.wav,41.138999999999996,305.0,346.1389999999999,2018-11-29 00:59:44.653861,2018-11-29 00:59:44.695000,2018-11-29 00:59:45.000000,what makes you so sure tom was the one who stole your bicycle
1701,36959.wav,44.275,679.0,723.275,2018-11-29 02:03:34.276725,2018-11-29 02:03:34.321000,2018-11-29 02:03:35.000000,how about going for a drive
1702,37135.wav,41.095,57.0,98.095,2018-11-29 01:06:18.901905,2018-11-29 01:06:18.943000,2018-11-29 01:06:19.000000,tom is in charge of this year's tennis tournaments
1703,3722031.wav,41.974,869.0,910.974,2018-11-29 05:18:54.089026,2018-11-29 05:18:54.131000,2018-11-29 05:18:55.000000,i eat what i can afford
1704,37221.wav,39.216,1052.0,1091.2160000000001,2018-11-29 01:31:35.908784,2018-11-29 01:31:35.948000,2018-11-29 01:31:37.000000,tom was sitting in front of the box
1705,3722814.wav,48.251999999999995,897.0,945.252,2018-11-29 04:59:23.054748,2018-11-29 04:59:23.103000,2018-11-29 04:59:24.000000,i guess she's caught me
1706,3723554.wav,41.599,846.0,887.5989999999999,2018-11-29 01:00:02.112401,2018-11-29 01:00:02.154000,2018-11-29 01:00:03.000000,i don't know what i have
1707,37237.wav,40.624,846.0,886.6239999999999,2018-11-29 05:31:38.113376,2018-11-29 05:31:38.154000,2018-11-29 05:31:39.000000,tom was asked to appear on television
1708,3723951.wav,37.385999999999996,890.0,927.386,2018-11-29 05:27:02.072614,2018-11-29 05:27:02.110000,2018-11-29 05:27:03.000000,that's what i find alarming
1709,3724193.wav,40.64700000000001,815.0,855.6469999999999,2018-11-29 04:08:20.144353,2018-11-29 04:08:20.185000,2018-11-29 04:08:21.000000,that's long enough
1710,3725058.wav,41.012,890.0,931.012,2018-11-29 04:03:45.068988,2018-11-29 04:03:45.110000,2018-11-29 04:03:46.000000,there's no stopping tom
1711,3725067.wav,42.589,863.0,905.589,2018-11-29 00:49:24.094411,2018-11-29 00:49:24.137000,2018-11-29 00:49:25.000000,i think we can catch tom
1712,3726067.wav,30.284000000000002,393.0,423.284,2018-11-29 03:17:04.576716,2018-11-29 03:17:04.607000,2018-11-29 03:17:05.000000,i'm under suspicion to
1713,3727454.wav,41.904,233.0,274.904,2018-11-29 04:22:13.725096,2018-11-29 04:22:13.767000,2018-11-29 04:22:14.000000,tom is massaging mary shoulders
1714,3728669.wav,44.348,884.0,928.3480000000001,2018-11-29 01:40:45.071652,2018-11-29 01:40:45.116000,2018-11-29 01:40:46.000000,that's as far as i got
1715,3728723.wav,40.104,338.0,378.10400000000004,2018-11-29 04:23:16.621896,2018-11-29 04:23:16.662000,2018-11-29 04:23:17.000000,that's my favorite part
1716,3729346.wav,39.176,782.0,821.176,2018-11-29 03:58:59.178824,2018-11-29 03:58:59.218000,2018-11-29 03:59:00.000000,tom is calling the shots now
1717,3729769.wav,40.424,934.0,974.424,2018-11-29 03:51:11.025576,2018-11-29 03:51:11.066000,2018-11-29 03:51:12.000000,time began to carve the turkey
1718,3730054.wav,43.027,359.0,402.027,2018-11-29 01:09:43.597973,2018-11-29 01:09:43.641000,2018-11-29 01:09:44.000000,i thought it was creepy
1719,3730153.wav,43.088,383.0,426.088,2018-11-29 05:09:58.573912,2018-11-29 05:09:58.617000,2018-11-29 05:09:59.000000,tom left us high and dry
1720,3730483.wav,33.256,811.0,844.2560000000001,2018-11-29 01:53:22.155744,2018-11-29 01:53:22.189000,2018-11-29 01:53:23.000000,is it is profitable
1721,3731249.wav,41.135,452.0,493.135,2018-11-29 04:05:39.506865,2018-11-29 04:05:39.548000,2018-11-29 04:05:40.000000,can i make one observation
1722,3731865.wav,96.775,183.0,279.775,2018-11-29 04:44:13.720225,2018-11-29 04:44:13.817000,2018-11-29 04:44:14.000000,how was that significant
1723,3731937.wav,31.263,341.0,372.263,2018-11-29 03:05:36.627737,2018-11-29 03:05:36.659000,2018-11-29 03:05:37.000000,just who are you
1724,3732043.wav,42.3,741.0,783.3,2018-11-29 05:28:53.216700,2018-11-29 05:28:53.259000,2018-11-29 05:28:54.000000,why should anyone pay
1725,3732313.wav,108.073,374.0,482.07300000000004,2018-11-29 02:25:02.517927,2018-11-29 02:25:02.626000,2018-11-29 02:25:03.000000,according to the police no one died
1726,3732321.wav,44.38,862.0,906.38,2018-11-29 01:52:56.093620,2018-11-29 01:52:56.138000,2018-11-29 01:52:57.000000,tom seemed preoccupied
1727,3732390.wav,39.484,254.0,293.4840000000001,2018-11-29 02:22:24.706516,2018-11-29 02:22:24.746000,2018-11-29 02:22:25.000000,i got a little somber
1728,3732621.wav,30.539,974.0,1004.539,2018-11-29 02:20:28.995461,2018-11-29 02:20:29.026000,2018-11-29 02:20:30.000000,this isn't quite what i had in mind
1729,3732818.wav,39.21,984.0,1023.21,2018-11-29 00:44:46.976790,2018-11-29 00:44:47.016000,2018-11-29 00:44:48.000000,tom wanted married to take out the garbage
1730,3733002.wav,43.288000000000004,1075.0,1118.288,2018-11-29 00:43:41.881712,2018-11-29 00:43:41.925000,2018-11-29 00:43:43.000000,my wife didn't come with me
1731,3733201.wav,39.759,891.0,930.7589999999999,2018-11-29 04:22:47.069241,2018-11-29 04:22:47.109000,2018-11-29 04:22:48.000000,tom chose the wind
1732,3733219.wav,37.719,698.0,735.7189999999999,2018-11-29 05:41:22.264281,2018-11-29 05:41:22.302000,2018-11-29 05:41:23.000000,there's so much that needs to be down
1733,3733334.wav,44.18,1026.0,1070.1799999999996,2018-11-29 04:40:47.929820,2018-11-29 04:40:47.974000,2018-11-29 04:40:49.000000,it's a very noisy and here
1734,3733405.wav,38.597,497.0,535.597,2018-11-29 02:05:36.464403,2018-11-29 02:05:36.503000,2018-11-29 02:05:37.000000,we don't know what caused the fire
1735,3733444.wav,34.59,827.0,861.5899999999998,2018-11-29 01:11:18.138410,2018-11-29 01:11:18.173000,2018-11-29 01:11:19.000000,tom wasn't sure
1736,3733463.wav,37.77,921.0,958.77,2018-11-29 03:09:42.041230,2018-11-29 03:09:42.079000,2018-11-29 03:09:43.000000,tom said he wanted a raise
1737,3733748.wav,42.401,369.0,411.401,2018-11-29 02:26:15.588599,2018-11-29 02:26:15.631000,2018-11-29 02:26:16.000000,tom seems to expect nothing
1738,3733942.wav,49.721,883.0,932.721,2018-11-29 02:51:09.067279,2018-11-29 02:51:09.117000,2018-11-29 02:51:10.000000,your family is amazing
1739,3734170.wav,44.923,260.0,304.923,2018-11-29 01:51:52.695077,2018-11-29 01:51:52.740000,2018-11-29 01:51:53.000000,i should go pack
1740,3734174.wav,43.225,923.0,966.225,2018-11-29 05:57:33.033775,2018-11-29 05:57:33.077000,2018-11-29 05:57:34.000000,i can't go to school today i'm sick
1741,3734201.wav,38.483,813.0,851.4830000000001,2018-11-29 05:17:38.148517,2018-11-29 05:17:38.187000,2018-11-29 05:17:39.000000,calm couldn't talk
1742,3734252.wav,43.17,953.0,996.17,2018-11-29 02:22:53.003830,2018-11-29 02:22:53.047000,2018-11-29 02:22:54.000000,they're refusing to work
1743,3734374.wav,47.115,256.0,303.115,2018-11-29 01:11:00.696885,2018-11-29 01:11:00.744000,2018-11-29 01:11:01.000000,tom was often bullied in school
1744,3734400.wav,41.826,923.0,964.826,2018-11-29 00:47:58.035174,2018-11-29 00:47:58.077000,2018-11-29 00:47:59.000000,don't be ungrateful
1745,3734467.wav,38.338,901.0,939.3380000000001,2018-11-29 00:39:35.060662,2018-11-29 00:39:35.099000,2018-11-29 00:39:36.000000,tom never has a pencil with him
1746,3734585.wav,43.835,867.0,910.835,2018-11-29 01:30:29.089165,2018-11-29 01:30:29.133000,2018-11-29 01:30:30.000000,we still like to speak with tom
1747,3734611.wav,51.694,806.0,857.694,2018-11-29 05:34:56.142306,2018-11-29 05:34:56.194000,2018-11-29 05:34:57.000000,don't be hard on tom
1748,3734746.wav,54.757,963.0,1017.757,2018-11-29 02:07:19.982243,2018-11-29 02:07:20.037000,2018-11-29 02:07:21.000000,what we need is a plan
1749,3734782.wav,42.363,153.0,195.363,2018-11-29 04:48:45.804637,2018-11-29 04:48:45.847000,2018-11-29 04:48:46.000000,i wasn't alone that
1750,3734808.wav,45.391999999999996,287.0,332.392,2018-11-29 00:42:28.667608,2018-11-29 00:42:28.713000,2018-11-29 00:42:29.000000,anything might happen
1751,3734820.wav,44.863,407.0,451.86300000000006,2018-11-29 02:09:58.548137,2018-11-29 02:09:58.593000,2018-11-29 02:09:59.000000,we've already eaten
1752,3734837.wav,49.831,815.0,864.831,2018-11-29 01:25:01.135169,2018-11-29 01:25:01.185000,2018-11-29 01:25:02.000000,tom never expected that mary would fall in love with john
1753,3734848.wav,40.326,342.0,382.32599999999996,2018-11-29 01:48:22.617674,2018-11-29 01:48:22.658000,2018-11-29 01:48:23.000000,khan never told mary about john
1754,3735114.wav,37.854,629.0,666.8539999999998,2018-11-29 03:22:08.333146,2018-11-29 03:22:08.371000,2018-11-29 03:22:09.000000,that's why i left boston
1755,3735246.wav,42.657,1006.0,1048.657,2018-11-29 05:41:57.951343,2018-11-29 05:41:57.994000,2018-11-29 05:41:59.000000,i've promised to go
1756,3735511.wav,40.573,610.0,650.573,2018-11-29 01:48:37.349427,2018-11-29 01:48:37.390000,2018-11-29 01:48:38.000000,we think you're in danger
1757,3735568.wav,37.211,449.0,486.211,2018-11-29 03:28:39.513789,2018-11-29 03:28:39.551000,2018-11-29 03:28:40.000000,tom said flowers to his mother
1758,3735635.wav,40.656,1067.0,1107.656,2018-11-29 05:28:47.892344,2018-11-29 05:28:47.933000,2018-11-29 05:28:49.000000,i like you better
1759,3735725.wav,44.864,972.0,1016.8639999999999,2018-11-29 01:25:11.983136,2018-11-29 01:25:12.028000,2018-11-29 01:25:13.000000,i wonder who she was
1760,3736016.wav,43.33900000000001,158.0,201.33900000000003,2018-11-29 01:08:45.798661,2018-11-29 01:08:45.842000,2018-11-29 01:08:46.000000,we need to get down to business
1761,3736055.wav,42.008,605.0,647.008,2018-11-29 05:08:57.352992,2018-11-29 05:08:57.395000,2018-11-29 05:08:58.000000,this is a special day for all of us
1762,3736123.wav,42.29,505.0,547.2900000000002,2018-11-29 01:59:37.452710,2018-11-29 01:59:37.495000,2018-11-29 01:59:38.000000,they're going to do it for us
1763,3736245.wav,41.06,82.0,123.06,2018-11-29 03:07:07.876940,2018-11-29 03:07:07.918000,2018-11-29 03:07:08.000000,tom know all about that
1764,3736460.wav,38.092,787.0,825.0920000000001,2018-11-29 04:31:13.174908,2018-11-29 04:31:13.213000,2018-11-29 04:31:14.000000,tom never goes out at night
1765,3736519.wav,44.317,972.0,1016.317,2018-11-29 05:42:28.983683,2018-11-29 05:42:29.028000,2018-11-29 05:42:30.000000,tom couldn't understand it
1766,3736577.wav,47.566,584.0,631.5659999999998,2018-11-29 03:55:23.368434,2018-11-29 03:55:23.416000,2018-11-29 03:55:24.000000,you couldn't help but
1767,3736643.wav,42.25700000000001,1170.0,1212.2569999999996,2018-11-29 02:45:24.787743,2018-11-29 02:45:24.830000,2018-11-29 02:45:26.000000,all of all the languages i've studied french was the most difficult
1768,3736838.wav,40.097,807.0,847.097,2018-11-29 01:25:32.152903,2018-11-29 01:25:32.193000,2018-11-29 01:25:33.000000,the candle suddenly went out
1769,3737253.wav,41.457,479.0,520.457,2018-11-29 02:57:25.479543,2018-11-29 02:57:25.521000,2018-11-29 02:57:26.000000,tom's french is quite good already
1770,3737425.wav,40.09,307.0,347.0900000000001,2018-11-29 01:00:44.652910,2018-11-29 01:00:44.693000,2018-11-29 01:00:45.000000,calm promise to watch larry
1771,3737466.wav,56.762,112.0,168.762,2018-11-29 02:18:02.831238,2018-11-29 02:18:02.888000,2018-11-29 02:18:03.000000,tom says he wants to buy a present for mary
1772,3737577.wav,43.62,962.0,1005.62,2018-11-29 02:18:53.994380,2018-11-29 02:18:54.038000,2018-11-29 02:18:55.000000,this of this too salty
1773,3737643.wav,53.615,558.0,611.615,2018-11-29 03:05:31.388385,2018-11-29 03:05:31.442000,2018-11-29 03:05:32.000000,i've offended you haven't i
1774,3737694.wav,42.788999999999994,346.0,388.789,2018-11-29 02:29:59.611211,2018-11-29 02:29:59.654000,2018-11-29 02:30:00.000000,why are you tired
1775,3737707.wav,42.515,259.0,301.515,2018-11-29 04:51:47.698485,2018-11-29 04:51:47.741000,2018-11-29 04:51:48.000000,the ecology do what you wanted
1776,3737892.wav,39.771,1065.0,1104.771,2018-11-29 04:27:52.895229,2018-11-29 04:27:52.935000,2018-11-29 04:27:54.000000,should we wait for time here
1777,3737944.wav,38.647,300.0,338.647,2018-11-29 03:45:39.661353,2018-11-29 03:45:39.700000,2018-11-29 03:45:40.000000,is that really appropriate
1778,3738136.wav,84.919,538.0,622.919,2018-11-29 01:23:25.377081,2018-11-29 01:23:25.462000,2018-11-29 01:23:26.000000,who won the superbowl
1779,3738296.wav,40.312,616.0,656.312,2018-11-29 03:35:01.343688,2018-11-29 03:35:01.384000,2018-11-29 03:35:02.000000,how fast can you run
1780,3738552.wav,116.42200000000001,281.0,397.42199999999997,2018-11-29 01:09:20.602578,2018-11-29 01:09:20.719000,2018-11-29 01:09:21.000000,why didn't they search us
1781,3738580.wav,37.844,637.0,674.8439999999999,2018-11-29 02:35:09.325156,2018-11-29 02:35:09.363000,2018-11-29 02:35:10.000000,have you heard the news
1782,3738646.wav,40.396,660.0,700.3960000000002,2018-11-29 04:28:14.299604,2018-11-29 04:28:14.340000,2018-11-29 04:28:15.000000,why would anybody be willing to do that
1783,3738788.wav,39.384,172.0,211.38400000000001,2018-11-29 02:00:04.788616,2018-11-29 02:00:04.828000,2018-11-29 02:00:05.000000,don't expect everyone to like you
1784,3738802.wav,85.73200000000001,249.0,334.732,2018-11-29 03:57:28.665268,2018-11-29 03:57:28.751000,2018-11-29 03:57:29.000000,you don't have much do you
1785,3738819.wav,56.631,834.0,890.6310000000001,2018-11-29 00:46:15.109369,2018-11-29 00:46:15.166000,2018-11-29 00:46:16.000000,what have i talked to
1786,37468.wav,40.775,192.0,232.775,2018-11-29 04:15:55.767225,2018-11-29 04:15:55.808000,2018-11-29 04:15:56.000000,i didn't know for certain which trained to take
1787,3763323.wav,41.292,388.0,429.292,2018-11-29 04:09:11.570708,2018-11-29 04:09:11.612000,2018-11-29 04:09:12.000000,i was arrested
1788,3766133.wav,44.652,324.0,368.652,2018-11-29 01:24:11.631348,2018-11-29 01:24:11.676000,2018-11-29 01:24:12.000000,where is tom sleeping
1789,37992.wav,41.037,932.0,973.0369999999999,2018-11-29 04:44:44.026963,2018-11-29 04:44:44.068000,2018-11-29 04:44:45.000000,take whichever you want
1790,38002.wav,40.206,79.0,119.206,2018-11-29 02:36:27.880794,2018-11-29 02:36:27.921000,2018-11-29 02:36:28.000000,which is mine
1791,3801892.wav,30.785999999999998,444.0,474.786,2018-11-29 05:52:40.525214,2018-11-29 05:52:40.556000,2018-11-29 05:52:41.000000,tom works for a small company
1792,3818003.wav,40.366,850.0,890.3660000000001,2018-11-29 05:45:13.109634,2018-11-29 05:45:13.150000,2018-11-29 05:45:14.000000,you look a little young
1793,3818110.wav,38.53100000000001,319.0,357.531,2018-11-29 05:35:54.642469,2018-11-29 05:35:54.681000,2018-11-29 05:35:55.000000,i'd be lonely without too
1794,3818166.wav,46.924,219.0,265.92400000000004,2018-11-29 01:20:16.734076,2018-11-29 01:20:16.781000,2018-11-29 01:20:17.000000,tom will be back for you
1795,3818540.wav,41.193999999999996,808.0,849.194,2018-11-29 05:25:30.150806,2018-11-29 05:25:30.192000,2018-11-29 05:25:31.000000,con is that he would win
1796,3818583.wav,47.927,631.0,678.9269999999998,2018-11-29 00:57:11.321073,2018-11-29 00:57:11.369000,2018-11-29 00:57:12.000000,tom isn't very well
1797,3818830.wav,53.582,644.0,697.582,2018-11-29 04:35:43.302418,2018-11-29 04:35:43.356000,2018-11-29 04:35:44.000000,what do you want to know about us
1798,3819293.wav,43.707,665.0,708.707,2018-11-29 05:18:25.291293,2018-11-29 05:18:25.335000,2018-11-29 05:18:26.000000,what was that she said tom
1799,3819355.wav,40.531,465.0,505.531,2018-11-29 05:14:05.494469,2018-11-29 05:14:05.535000,2018-11-29 05:14:06.000000,this book belongs to tom
1800,3819627.wav,39.657,592.0,631.6569999999999,2018-11-29 04:52:21.368343,2018-11-29 04:52:21.408000,2018-11-29 04:52:22.000000,i couldn't do that even if i wanted to
1801,3819944.wav,42.599,429.0,471.599,2018-11-29 02:18:36.528401,2018-11-29 02:18:36.571000,2018-11-29 02:18:37.000000,do you like the us
1802,3819967.wav,37.383,335.0,372.383,2018-11-29 03:37:23.627617,2018-11-29 03:37:23.665000,2018-11-29 03:37:24.000000,pastel promised to be there
1803,3820016.wav,42.032,254.0,296.0320000000001,2018-11-29 01:16:06.703968,2018-11-29 01:16:06.746000,2018-11-29 01:16:07.000000,we were all so young that
1804,3820024.wav,42.26,833.0,875.26,2018-11-29 01:18:25.124740,2018-11-29 01:18:25.167000,2018-11-29 01:18:26.000000,how do we stop them
1805,3820615.wav,40.165,390.0,430.165,2018-11-29 04:57:17.569835,2018-11-29 04:57:17.610000,2018-11-29 04:57:18.000000,when the school start
1806,3820729.wav,39.983000000000004,902.0,941.983,2018-11-29 03:45:58.058017,2018-11-29 03:45:58.098000,2018-11-29 03:45:59.000000,say it's not so
1807,3820915.wav,53.211999999999996,600.0,653.212,2018-11-29 05:33:24.346788,2018-11-29 05:33:24.400000,2018-11-29 05:33:25.000000,why did you tell tom our secret
1808,3820929.wav,44.784,144.0,188.784,2018-11-29 02:01:53.811216,2018-11-29 02:01:53.856000,2018-11-29 02:01:54.000000,what do you want to do after school
1809,3820954.wav,40.037000000000006,771.0,811.0369999999999,2018-11-29 01:45:09.188963,2018-11-29 01:45:09.229000,2018-11-29 01:45:10.000000,i got scammed
1810,3821045.wav,38.832,546.0,584.832,2018-11-29 04:42:15.415168,2018-11-29 04:42:15.454000,2018-11-29 04:42:16.000000,tom knows what she's said
1811,3821052.wav,41.784,347.0,388.784,2018-11-29 00:45:06.611216,2018-11-29 00:45:06.653000,2018-11-29 00:45:07.000000,i agree with what tom said
1812,3821087.wav,39.041,876.0,915.041,2018-11-29 02:26:59.084959,2018-11-29 02:26:59.124000,2018-11-29 02:27:00.000000,none of you are allowed in my room
1813,3821100.wav,44.966,749.0,793.9659999999999,2018-11-29 02:58:07.206034,2018-11-29 02:58:07.251000,2018-11-29 02:58:08.000000,this is our role
1814,3821278.wav,42.696000000000005,57.0,99.696,2018-11-29 04:51:01.900304,2018-11-29 04:51:01.943000,2018-11-29 04:51:02.000000,i'll water rak
1815,3821394.wav,27.555,869.0,896.555,2018-11-29 04:49:43.103445,2018-11-29 04:49:43.131000,2018-11-29 04:49:44.000000,is it true that she just got out of prison
1816,3821557.wav,41.489,140.0,181.489,2018-11-29 00:44:24.818511,2018-11-29 00:44:24.860000,2018-11-29 00:44:25.000000,don't forget to bring a pen
1817,3821674.wav,42.618,374.0,416.61800000000005,2018-11-29 02:12:04.583382,2018-11-29 02:12:04.626000,2018-11-29 02:12:05.000000,we could hear sirens outside
1818,3821691.wav,39.38500000000001,180.0,219.385,2018-11-29 03:10:08.780615,2018-11-29 03:10:08.820000,2018-11-29 03:10:09.000000,let's find a way out
1819,3821966.wav,37.549,521.0,558.549,2018-11-29 04:05:23.441451,2018-11-29 04:05:23.479000,2018-11-29 04:05:24.000000,we better get going now
1820,3822034.wav,38.481,386.0,424.481,2018-11-29 03:04:39.575519,2018-11-29 03:04:39.614000,2018-11-29 03:04:40.000000,have you been awake all night
1821,3822193.wav,40.767,738.0,778.7669999999998,2018-11-29 02:31:03.221233,2018-11-29 02:31:03.262000,2018-11-29 02:31:04.000000,you eat too much
1822,3822217.wav,41.973000000000006,251.0,292.973,2018-11-29 02:36:35.707027,2018-11-29 02:36:35.749000,2018-11-29 02:36:36.000000,where in more now
1823,3822295.wav,39.018,242.0,281.018,2018-11-29 03:27:33.718982,2018-11-29 03:27:33.758000,2018-11-29 03:27:34.000000,how will it except germany
1824,3822327.wav,38.041,445.0,483.041,2018-11-29 04:59:49.516959,2018-11-29 04:59:49.555000,2018-11-29 04:59:50.000000,where were you last monday
1825,3822333.wav,170.507,925.0,1095.507,2018-11-29 04:47:04.904493,2018-11-29 04:47:05.075000,2018-11-29 04:47:06.000000,it's only monday
1826,3822515.wav,30.223000000000003,497.0,527.2230000000001,2018-11-29 04:55:29.472777,2018-11-29 04:55:29.503000,2018-11-29 04:55:30.000000,why did it to protect me
1827,3822534.wav,39.119,480.0,519.119,2018-11-29 00:46:02.480881,2018-11-29 00:46:02.520000,2018-11-29 00:46:03.000000,are you going to stop me
1828,3822626.wav,53.277,328.0,381.277,2018-11-29 03:43:52.618723,2018-11-29 03:43:52.672000,2018-11-29 03:43:53.000000,tom waited for me
1829,3823035.wav,42.473,450.0,492.473,2018-11-29 00:52:39.507527,2018-11-29 00:52:39.550000,2018-11-29 00:52:40.000000,don't try to control my life
1830,3823299.wav,38.341,675.0,713.341,2018-11-29 03:58:45.286659,2018-11-29 03:58:45.325000,2018-11-29 03:58:46.000000,i'm glad that you found a job
1831,3823329.wav,39.188,944.0,983.188,2018-11-29 03:12:27.016812,2018-11-29 03:12:27.056000,2018-11-29 03:12:28.000000,how would you prepare
1832,3823345.wav,40.16,535.0,575.16,2018-11-29 02:32:50.424840,2018-11-29 02:32:50.465000,2018-11-29 02:32:51.000000,why aren't you using the
1833,3823401.wav,53.413,359.0,412.413,2018-11-29 00:58:21.587587,2018-11-29 00:58:21.641000,2018-11-29 00:58:22.000000,i'd look into it
1834,3823718.wav,44.246,975.0,1019.246,2018-11-29 04:21:20.980754,2018-11-29 04:21:21.025000,2018-11-29 04:21:22.000000,we'll be at the hospital
1835,3823854.wav,54.126000000000005,945.0,999.1260000000001,2018-11-29 05:59:52.000874,2018-11-29 05:59:52.055000,2018-11-29 05:59:53.000000,console the guitar that his father gave him
1836,3823857.wav,40.448,427.0,467.44800000000004,2018-11-29 04:12:01.532552,2018-11-29 04:12:01.573000,2018-11-29 04:12:02.000000,tom probably thought i didn't like him
1837,3823886.wav,48.137,1085.0,1133.1370000000004,2018-11-29 01:00:14.866863,2018-11-29 01:00:14.915000,2018-11-29 01:00:16.000000,why didn't she tell me tom was here
1838,3824154.wav,48.19600000000001,556.0,604.1959999999998,2018-11-29 05:08:49.395804,2018-11-29 05:08:49.444000,2018-11-29 05:08:50.000000,are you really that happy
1839,3824460.wav,42.773999999999994,874.0,916.7739999999999,2018-11-29 02:23:50.083226,2018-11-29 02:23:50.126000,2018-11-29 02:23:51.000000,let me finish this game
1840,3824469.wav,45.242,1036.0,1081.242,2018-11-29 00:54:58.918758,2018-11-29 00:54:58.964000,2018-11-29 00:55:00.000000,we're ready for the game
1841,3824470.wav,39.763000000000005,878.0,917.763,2018-11-29 04:41:17.082237,2018-11-29 04:41:17.122000,2018-11-29 04:41:18.000000,tom injured his right knee during the game
1842,3824475.wav,38.974,449.0,487.9740000000001,2018-11-29 05:57:03.512026,2018-11-29 05:57:03.551000,2018-11-29 05:57:04.000000,what she said was very funny
1843,3824564.wav,161.42100000000005,368.0,529.4209999999999,2018-11-29 03:18:38.470579,2018-11-29 03:18:38.632000,2018-11-29 03:18:39.000000,com's safety didn't know anyone who could speak french
1844,3824613.wav,44.744,347.0,391.744,2018-11-29 01:11:13.608256,2018-11-29 01:11:13.653000,2018-11-29 01:11:14.000000,what did you come in here for
1845,3824617.wav,49.175,385.0,434.175,2018-11-29 01:49:54.565825,2018-11-29 01:49:54.615000,2018-11-29 01:49:55.000000,tom didn't find what he was looking for
1846,3824733.wav,43.812,471.0,514.812,2018-11-29 00:57:52.485188,2018-11-29 00:57:52.529000,2018-11-29 00:57:53.000000,probably is my fault
